year,round_distance,crime_type,school_id,treatment,avg_total_crimes,avg_school_attendance
2013,300m+,BATTERY,400117,0,55,92.1
2013,200m,HOMICIDE,400117,0,1,92.1
2013,300m+,HOMICIDE,400117,0,2,92.1
2013,100m,THEFT,400117,0,2,92.1
2013,200m,THEFT,400117,0,14,92.1
2013,300m,THEFT,400117,0,32,92.1
2013,300m+,THEFT,400117,0,32,92.1
2013,100m,BATTERY,400118,0,6,91.3
2013,200m,BATTERY,400118,0,2,91.3
2013,300m,BATTERY,400118,0,28,91.3
2013,300m+,BATTERY,400118,0,59,91.3
2013,100m,THEFT,400118,0,5,91.3
2013,200m,THEFT,400118,0,9,91.3
2013,300m,THEFT,400118,0,24,91.3
2013,300m+,THEFT,400118,0,49,91.3
2013,25m,BATTERY,400119,0,5,87.3
2013,50m,BATTERY,400119,0,10,87.3
2013,100m,BATTERY,400119,0,1,87.3
2013,200m,BATTERY,400119,0,17,87.3
2013,300m,BATTERY,400119,0,73,87.3
2013,300m+,BATTERY,400119,0,103,87.3
2013,300m,HOMICIDE,400119,0,1,87.3
2013,25m,THEFT,400119,0,2,87.3
2013,50m,THEFT,400119,0,5,87.3
2013,200m,THEFT,400119,0,19,87.3
2013,300m,THEFT,400119,0,69,87.3
2013,300m+,THEFT,400119,0,53,87.3
2013,25m,BATTERY,400121,0,2,96.35
2013,50m,BATTERY,400121,0,1,96.35
2013,100m,BATTERY,400121,0,6,96.35
2013,200m,BATTERY,400121,0,13,96.35
2013,300m,BATTERY,400121,0,45,96.35
2013,300m+,BATTERY,400121,0,37,96.35
2013,300m,HOMICIDE,400121,0,1,96.35
2013,25m,THEFT,400121,0,1,96.35
2013,100m,THEFT,400121,0,3,96.35
2013,200m,THEFT,400121,0,12,96.35
2013,300m,THEFT,400121,0,24,96.35
2013,300m+,THEFT,400121,0,28,96.35
2013,100m,BATTERY,400123,0,4,63.875
2013,200m,BATTERY,400123,0,24,63.875
2013,300m,BATTERY,400123,0,34,63.875
2013,300m+,BATTERY,400123,0,72,63.875
2013,300m,HOMICIDE,400123,0,1,63.875
2013,100m,THEFT,400123,0,3,63.875
2013,200m,THEFT,400123,0,16,63.875
2013,300m,THEFT,400123,0,36,63.875
2013,300m+,THEFT,400123,0,53,63.875
2013,25m,BATTERY,400124,0,4,75.86666666666666
2013,200m,BATTERY,400124,0,27,75.86666666666666
2013,300m,BATTERY,400124,0,23,75.86666666666666
2013,300m+,BATTERY,400124,0,63,75.86666666666666
2013,200m,HOMICIDE,400124,0,1,75.86666666666666
2013,25m,THEFT,400124,0,13,75.86666666666666
2013,50m,THEFT,400124,0,4,75.86666666666666
2013,100m,THEFT,400124,0,2,75.86666666666666
2013,200m,THEFT,400124,0,39,75.86666666666666
2013,300m,THEFT,400124,0,19,75.86666666666666
2013,300m+,THEFT,400124,0,53,75.86666666666666
2013,50m,BATTERY,400125,0,1,77.03333333333333
2013,100m,BATTERY,400125,0,1,77.03333333333333
2013,200m,BATTERY,400125,0,21,77.03333333333333
2013,300m,BATTERY,400125,0,29,77.03333333333333
2013,300m+,BATTERY,400125,0,30,77.03333333333333
2013,25m,THEFT,400125,0,2,77.03333333333333
2013,50m,THEFT,400125,0,20,77.03333333333333
2013,200m,THEFT,400125,0,23,77.03333333333333
2013,300m,THEFT,400125,0,24,77.03333333333333
2013,300m+,THEFT,400125,0,41,77.03333333333333
2013,25m,BATTERY,400126,0,1,77.66666666666667
2013,100m,BATTERY,400126,0,7,77.66666666666667
2013,200m,BATTERY,400126,0,10,77.66666666666667
2013,300m,BATTERY,400126,0,20,77.66666666666667
2013,300m+,BATTERY,400126,0,20,77.66666666666667
2013,25m,THEFT,400126,0,2,77.66666666666667
2013,100m,THEFT,400126,0,5,77.66666666666667
2013,200m,THEFT,400126,0,2,77.66666666666667
2013,300m,THEFT,400126,0,18,77.66666666666667
2013,300m+,THEFT,400126,0,27,77.66666666666667
2013,50m,BATTERY,400127,0,5,72.63333333333334
2013,100m,BATTERY,400127,0,4,72.63333333333334
2013,200m,BATTERY,400127,0,53,72.63333333333334
2013,300m,BATTERY,400127,0,36,72.63333333333334
2013,300m+,BATTERY,400127,0,73,72.63333333333334
2013,300m+,HOMICIDE,400127,0,1,72.63333333333334
2013,50m,THEFT,400127,0,2,72.63333333333334
2013,100m,THEFT,400127,0,10,72.63333333333334
2013,200m,THEFT,400127,0,28,72.63333333333334
2013,300m,THEFT,400127,0,19,72.63333333333334
2013,300m+,THEFT,400127,0,60,72.63333333333334
2013,100m,BATTERY,400128,0,4,82.6
2013,200m,BATTERY,400128,0,33,82.6
2013,300m,BATTERY,400128,0,42,82.6
2013,300m+,BATTERY,400128,0,98,82.6
2013,200m,HOMICIDE,400128,0,1,82.6
2013,300m,HOMICIDE,400128,0,1,82.6
2013,100m,THEFT,400128,0,7,82.6
2013,200m,THEFT,400128,0,29,82.6
2013,300m,THEFT,400128,0,46,82.6
2013,300m+,THEFT,400128,0,50,82.6
2013,50m,BATTERY,400129,0,5,59.725
2013,200m,BATTERY,400129,0,22,59.725
2013,300m,BATTERY,400129,0,34,59.725
2013,300m+,BATTERY,400129,0,98,59.725
2013,300m+,HOMICIDE,400129,0,1,59.725
2013,50m,THEFT,400129,0,10,59.725
2013,100m,THEFT,400129,0,1,59.725
2013,200m,THEFT,400129,0,18,59.725
2013,300m,THEFT,400129,0,17,59.725
2013,300m+,THEFT,400129,0,40,59.725
2013,25m,BATTERY,400130,0,3,65.26666666666667
2013,100m,BATTERY,400130,0,8,65.26666666666667
2013,200m,BATTERY,400130,0,25,65.26666666666667
2013,300m,BATTERY,400130,0,50,65.26666666666667
2013,300m+,BATTERY,400130,0,50,65.26666666666667
2013,25m,THEFT,400130,0,3,65.26666666666667
2013,50m,THEFT,400130,0,1,65.26666666666667
2013,100m,THEFT,400130,0,6,65.26666666666667
2013,200m,THEFT,400130,0,24,65.26666666666667
2013,300m,THEFT,400130,0,65,65.26666666666667
2013,300m+,THEFT,400130,0,25,65.26666666666667
2013,25m,BATTERY,400131,0,1,79.63333333333334
2013,100m,BATTERY,400131,0,13,79.63333333333334
2013,200m,BATTERY,400131,0,12,79.63333333333334
2013,300m,BATTERY,400131,0,30,79.63333333333334
2013,300m+,BATTERY,400131,0,32,79.63333333333334
2013,100m,THEFT,400131,0,8,79.63333333333334
2013,200m,THEFT,400131,0,20,79.63333333333334
2013,300m,THEFT,400131,0,41,79.63333333333334
2013,300m+,THEFT,400131,0,50,79.63333333333334
2013,100m,BATTERY,400135,0,1,74.975
2013,200m,BATTERY,400135,0,14,74.975
2013,300m,BATTERY,400135,0,23,74.975
2013,300m+,BATTERY,400135,0,32,74.975
2013,25m,THEFT,400135,0,1,74.975
2013,50m,THEFT,400135,0,1,74.975
2013,100m,THEFT,400135,0,1,74.975
2013,200m,THEFT,400135,0,16,74.975
2013,300m,THEFT,400135,0,19,74.975
2013,300m+,THEFT,400135,0,36,74.975
2013,100m,BATTERY,400137,0,7,83.5
2013,200m,BATTERY,400137,0,5,83.5
2013,300m,BATTERY,400137,0,26,83.5
2013,300m+,BATTERY,400137,0,16,83.5
2013,100m,THEFT,400137,0,13,83.5
2013,200m,THEFT,400137,0,6,83.5
2013,300m,THEFT,400137,0,27,83.5
2013,300m+,THEFT,400137,0,18,83.5
2013,50m,BATTERY,400139,0,4,85.06666666666666
2013,100m,BATTERY,400139,0,1,85.06666666666666
2013,200m,BATTERY,400139,0,9,85.06666666666666
2013,300m,BATTERY,400139,0,10,85.06666666666666
2013,300m+,BATTERY,400139,0,26,85.06666666666666
2013,50m,THEFT,400139,0,1,85.06666666666666
2013,100m,THEFT,400139,0,1,85.06666666666666
2013,200m,THEFT,400139,0,8,85.06666666666666
2013,300m,THEFT,400139,0,19,85.06666666666666
2013,300m+,THEFT,400139,0,32,85.06666666666666
2013,25m,BATTERY,400141,0,10,80.2
2013,100m,BATTERY,400141,0,30,80.2
2013,200m,BATTERY,400141,0,35,80.2
2013,300m,BATTERY,400141,0,42,80.2
2013,300m+,BATTERY,400141,0,67,80.2
2013,300m+,HOMICIDE,400141,0,1,80.2
2013,25m,THEFT,400141,0,36,80.2
2013,100m,THEFT,400141,0,22,80.2
2013,200m,THEFT,400141,0,54,80.2
2013,300m,THEFT,400141,0,57,80.2
2013,300m+,THEFT,400141,0,138,80.2
2013,50m,BATTERY,400143,0,1,85
2013,100m,BATTERY,400143,0,3,85
2013,200m,BATTERY,400143,0,5,85
2013,300m,BATTERY,400143,0,18,85
2013,300m+,BATTERY,400143,0,24,85
2013,50m,THEFT,400143,0,2,85
2013,100m,THEFT,400143,0,6,85
2013,200m,THEFT,400143,0,6,85
2013,300m,THEFT,400143,0,8,85
2013,300m+,THEFT,400143,0,39,85
2013,50m,BATTERY,400144,0,1,77.9
2013,100m,BATTERY,400144,0,5,77.9
2013,200m,BATTERY,400144,0,9,77.9
2013,300m,BATTERY,400144,0,34,77.9
2013,300m+,BATTERY,400144,0,55,77.9
2013,300m,HOMICIDE,400144,0,1,77.9
2013,50m,THEFT,400144,0,4,77.9
2013,100m,THEFT,400144,0,2,77.9
2013,200m,THEFT,400144,0,10,77.9
2013,300m,THEFT,400144,0,28,77.9
2013,300m+,THEFT,400144,0,36,77.9
2013,25m,BATTERY,400145,0,2,72.66666666666667
2013,50m,BATTERY,400145,0,1,72.66666666666667
2013,200m,BATTERY,400145,0,16,72.66666666666667
2013,300m,BATTERY,400145,0,6,72.66666666666667
2013,300m+,BATTERY,400145,0,20,72.66666666666667
2013,25m,THEFT,400145,0,4,72.66666666666667
2013,100m,THEFT,400145,0,1,72.66666666666667
2013,200m,THEFT,400145,0,44,72.66666666666667
2013,300m,THEFT,400145,0,14,72.66666666666667
2013,300m+,THEFT,400145,0,25,72.66666666666667
2013,100m,BATTERY,400146,0,7,NA
2013,200m,BATTERY,400146,0,23,NA
2013,300m,BATTERY,400146,0,55,NA
2013,300m+,BATTERY,400146,0,68,NA
2013,300m,HOMICIDE,400146,0,1,NA
2013,100m,THEFT,400146,0,7,NA
2013,200m,THEFT,400146,0,22,NA
2013,300m,THEFT,400146,0,29,NA
2013,300m+,THEFT,400146,0,24,NA
2013,50m,BATTERY,400147,0,1,66.725
2013,100m,BATTERY,400147,0,5,66.725
2013,200m,BATTERY,400147,0,20,66.725
2013,300m,BATTERY,400147,0,19,66.725
2013,300m+,BATTERY,400147,0,35,66.725
2013,300m,HOMICIDE,400147,0,1,66.725
2013,300m+,HOMICIDE,400147,0,1,66.725
2013,50m,THEFT,400147,0,3,66.725
2013,100m,THEFT,400147,0,6,66.725
2013,200m,THEFT,400147,0,9,66.725
2013,300m,THEFT,400147,0,9,66.725
2013,300m+,THEFT,400147,0,19,66.725
2013,100m,BATTERY,400150,0,3,80.43333333333334
2013,200m,BATTERY,400150,0,15,80.43333333333334
2013,300m,BATTERY,400150,0,32,80.43333333333334
2013,300m+,BATTERY,400150,0,53,80.43333333333334
2013,25m,THEFT,400150,0,3,80.43333333333334
2013,50m,THEFT,400150,0,1,80.43333333333334
2013,100m,THEFT,400150,0,1,80.43333333333334
2013,200m,THEFT,400150,0,18,80.43333333333334
2013,300m,THEFT,400150,0,24,80.43333333333334
2013,300m+,THEFT,400150,0,31,80.43333333333334
2013,25m,BATTERY,609678,0,2,93.625
2013,200m,BATTERY,609678,0,16,93.625
2013,300m,BATTERY,609678,0,34,93.625
2013,300m+,BATTERY,609678,0,33,93.625
2013,25m,THEFT,609678,0,5,93.625
2013,50m,THEFT,609678,0,2,93.625
2013,100m,THEFT,609678,0,7,93.625
2013,200m,THEFT,609678,0,115,93.625
2013,300m,THEFT,609678,0,139,93.625
2013,300m+,THEFT,609678,0,140,93.625
2013,100m,BATTERY,609679,0,10,88.475
2013,200m,BATTERY,609679,0,12,88.475
2013,300m,BATTERY,609679,0,18,88.475
2013,300m+,BATTERY,609679,0,33,88.475
2013,100m,THEFT,609679,0,10,88.475
2013,200m,THEFT,609679,0,5,88.475
2013,300m,THEFT,609679,0,6,88.475
2013,300m+,THEFT,609679,0,13,88.475
2013,100m,BATTERY,609680,0,4,92.45
2013,200m,BATTERY,609680,0,6,92.45
2013,300m,BATTERY,609680,0,28,92.45
2013,300m+,BATTERY,609680,0,46,92.45
2013,300m,HOMICIDE,609680,0,1,92.45
2013,100m,THEFT,609680,0,2,92.45
2013,200m,THEFT,609680,0,38,92.45
2013,300m,THEFT,609680,0,75,92.45
2013,300m+,THEFT,609680,0,192,92.45
2013,25m,BATTERY,609682,1,3,63.72
2013,50m,BATTERY,609682,1,9,63.72
2013,100m,BATTERY,609682,1,12,63.72
2013,200m,BATTERY,609682,1,51,63.72
2013,300m,BATTERY,609682,1,34,63.72
2013,300m+,BATTERY,609682,1,42,63.72
2013,25m,THEFT,609682,1,4,63.72
2013,50m,THEFT,609682,1,2,63.72
2013,100m,THEFT,609682,1,11,63.72
2013,200m,THEFT,609682,1,8,63.72
2013,300m,THEFT,609682,1,16,63.72
2013,300m+,THEFT,609682,1,28,63.72
2013,25m,BATTERY,609691,0,22,88.1
2013,100m,BATTERY,609691,0,3,88.1
2013,200m,BATTERY,609691,0,6,88.1
2013,300m,BATTERY,609691,0,23,88.1
2013,300m+,BATTERY,609691,0,24,88.1
2013,25m,THEFT,609691,0,11,88.1
2013,100m,THEFT,609691,0,18,88.1
2013,200m,THEFT,609691,0,8,88.1
2013,300m,THEFT,609691,0,36,88.1
2013,300m+,THEFT,609691,0,87,88.1
2013,25m,BATTERY,609693,0,4,92.225
2013,100m,BATTERY,609693,0,1,92.225
2013,200m,BATTERY,609693,0,19,92.225
2013,300m,BATTERY,609693,0,27,92.225
2013,300m+,BATTERY,609693,0,54,92.225
2013,25m,THEFT,609693,0,5,92.225
2013,200m,THEFT,609693,0,10,92.225
2013,300m,THEFT,609693,0,20,92.225
2013,300m+,THEFT,609693,0,39,92.225
2013,50m,BATTERY,609702,1,3,81.375
2013,100m,BATTERY,609702,1,6,81.375
2013,200m,BATTERY,609702,1,22,81.375
2013,300m,BATTERY,609702,1,42,81.375
2013,300m+,BATTERY,609702,1,43,81.375
2013,50m,THEFT,609702,1,4,81.375
2013,100m,THEFT,609702,1,4,81.375
2013,200m,THEFT,609702,1,19,81.375
2013,300m,THEFT,609702,1,37,81.375
2013,300m+,THEFT,609702,1,80,81.375
2013,100m,BATTERY,609704,1,10,83.925
2013,200m,BATTERY,609704,1,25,83.925
2013,300m,BATTERY,609704,1,29,83.925
2013,300m+,BATTERY,609704,1,50,83.925
2013,100m,THEFT,609704,1,11,83.925
2013,200m,THEFT,609704,1,12,83.925
2013,300m,THEFT,609704,1,17,83.925
2013,300m+,THEFT,609704,1,37,83.925
2013,25m,BATTERY,609705,1,24,81.24
2013,200m,BATTERY,609705,1,4,81.24
2013,300m,BATTERY,609705,1,16,81.24
2013,300m+,BATTERY,609705,1,26,81.24
2013,25m,THEFT,609705,1,7,81.24
2013,200m,THEFT,609705,1,5,81.24
2013,300m,THEFT,609705,1,14,81.24
2013,300m+,THEFT,609705,1,8,81.24
2013,25m,BATTERY,609707,1,16,75.875
2013,50m,BATTERY,609707,1,8,75.875
2013,100m,BATTERY,609707,1,6,75.875
2013,200m,BATTERY,609707,1,40,75.875
2013,300m,BATTERY,609707,1,31,75.875
2013,300m+,BATTERY,609707,1,57,75.875
2013,300m,HOMICIDE,609707,1,1,75.875
2013,300m+,HOMICIDE,609707,1,1,75.875
2013,25m,THEFT,609707,1,16,75.875
2013,50m,THEFT,609707,1,1,75.875
2013,100m,THEFT,609707,1,3,75.875
2013,200m,THEFT,609707,1,23,75.875
2013,300m,THEFT,609707,1,15,75.875
2013,300m+,THEFT,609707,1,19,75.875
2013,25m,BATTERY,609708,0,16,85.225
2013,50m,BATTERY,609708,0,2,85.225
2013,100m,BATTERY,609708,0,5,85.225
2013,200m,BATTERY,609708,0,12,85.225
2013,300m,BATTERY,609708,0,18,85.225
2013,300m+,BATTERY,609708,0,21,85.225
2013,25m,THEFT,609708,0,13,85.225
2013,50m,THEFT,609708,0,3,85.225
2013,200m,THEFT,609708,0,37,85.225
2013,300m,THEFT,609708,0,14,85.225
2013,300m+,THEFT,609708,0,11,85.225
2013,25m,BATTERY,609709,1,21,77.32499999999999
2013,100m,BATTERY,609709,1,1,77.32499999999999
2013,200m,BATTERY,609709,1,9,77.32499999999999
2013,300m,BATTERY,609709,1,17,77.32499999999999
2013,300m+,BATTERY,609709,1,28,77.32499999999999
2013,25m,THEFT,609709,1,5,77.32499999999999
2013,50m,THEFT,609709,1,1,77.32499999999999
2013,200m,THEFT,609709,1,9,77.32499999999999
2013,300m,THEFT,609709,1,25,77.32499999999999
2013,300m+,THEFT,609709,1,16,77.32499999999999
2013,100m,BATTERY,609710,1,36,77.55
2013,200m,BATTERY,609710,1,2,77.55
2013,300m,BATTERY,609710,1,1,77.55
2013,300m+,BATTERY,609710,1,7,77.55
2013,100m,THEFT,609710,1,27,77.55
2013,200m,THEFT,609710,1,4,77.55
2013,300m,THEFT,609710,1,7,77.55
2013,300m+,THEFT,609710,1,28,77.55
2013,25m,BATTERY,609711,1,13,78.44999999999999
2013,100m,BATTERY,609711,1,1,78.44999999999999
2013,200m,BATTERY,609711,1,31,78.44999999999999
2013,300m,BATTERY,609711,1,69,78.44999999999999
2013,300m+,BATTERY,609711,1,77,78.44999999999999
2013,200m,HOMICIDE,609711,1,1,78.44999999999999
2013,300m,HOMICIDE,609711,1,1,78.44999999999999
2013,25m,THEFT,609711,1,8,78.44999999999999
2013,50m,THEFT,609711,1,1,78.44999999999999
2013,100m,THEFT,609711,1,6,78.44999999999999
2013,200m,THEFT,609711,1,13,78.44999999999999
2013,300m,THEFT,609711,1,42,78.44999999999999
2013,300m+,THEFT,609711,1,28,78.44999999999999
2013,50m,BATTERY,609712,1,31,72.56
2013,100m,BATTERY,609712,1,2,72.56
2013,200m,BATTERY,609712,1,40,72.56
2013,300m,BATTERY,609712,1,48,72.56
2013,300m+,BATTERY,609712,1,108,72.56
2013,300m,HOMICIDE,609712,1,1,72.56
2013,25m,THEFT,609712,1,1,72.56
2013,50m,THEFT,609712,1,23,72.56
2013,100m,THEFT,609712,1,3,72.56
2013,200m,THEFT,609712,1,20,72.56
2013,300m,THEFT,609712,1,27,72.56
2013,300m+,THEFT,609712,1,59,72.56
2013,25m,BATTERY,609713,1,34,72.225
2013,200m,BATTERY,609713,1,9,72.225
2013,300m,BATTERY,609713,1,15,72.225
2013,300m+,BATTERY,609713,1,11,72.225
2013,25m,THEFT,609713,1,22,72.225
2013,50m,THEFT,609713,1,1,72.225
2013,200m,THEFT,609713,1,13,72.225
2013,300m,THEFT,609713,1,36,72.225
2013,300m+,THEFT,609713,1,17,72.225
2013,50m,BATTERY,609722,1,25,63.7
2013,100m,BATTERY,609722,1,7,63.7
2013,200m,BATTERY,609722,1,24,63.7
2013,300m,BATTERY,609722,1,38,63.7
2013,300m+,BATTERY,609722,1,88,63.7
2013,300m,HOMICIDE,609722,1,2,63.7
2013,300m+,HOMICIDE,609722,1,3,63.7
2013,50m,THEFT,609722,1,10,63.7
2013,100m,THEFT,609722,1,2,63.7
2013,200m,THEFT,609722,1,13,63.7
2013,300m,THEFT,609722,1,20,63.7
2013,300m+,THEFT,609722,1,46,63.7
2013,100m,BATTERY,609723,1,35,75.4
2013,200m,BATTERY,609723,1,30,75.4
2013,300m,BATTERY,609723,1,53,75.4
2013,300m+,BATTERY,609723,1,66,75.4
2013,300m+,HOMICIDE,609723,1,1,75.4
2013,100m,THEFT,609723,1,12,75.4
2013,200m,THEFT,609723,1,17,75.4
2013,300m,THEFT,609723,1,28,75.4
2013,300m+,THEFT,609723,1,59,75.4
2013,25m,BATTERY,609725,1,28,88.73333333333333
2013,200m,BATTERY,609725,1,6,88.73333333333333
2013,300m,BATTERY,609725,1,17,88.73333333333333
2013,300m+,BATTERY,609725,1,19,88.73333333333333
2013,25m,THEFT,609725,1,27,88.73333333333333
2013,200m,THEFT,609725,1,7,88.73333333333333
2013,300m,THEFT,609725,1,18,88.73333333333333
2013,300m+,THEFT,609725,1,21,88.73333333333333
2013,100m,BATTERY,609726,1,4,88.975
2013,200m,BATTERY,609726,1,11,88.975
2013,300m,BATTERY,609726,1,30,88.975
2013,300m+,BATTERY,609726,1,69,88.975
2013,300m+,HOMICIDE,609726,1,2,88.975
2013,100m,THEFT,609726,1,4,88.975
2013,200m,THEFT,609726,1,11,88.975
2013,300m,THEFT,609726,1,15,88.975
2013,300m+,THEFT,609726,1,43,88.975
2013,25m,BATTERY,609727,1,30,79.46
2013,100m,BATTERY,609727,1,5,79.46
2013,200m,BATTERY,609727,1,16,79.46
2013,300m,BATTERY,609727,1,44,79.46
2013,300m+,BATTERY,609727,1,29,79.46
2013,300m,HOMICIDE,609727,1,1,79.46
2013,25m,THEFT,609727,1,30,79.46
2013,100m,THEFT,609727,1,1,79.46
2013,200m,THEFT,609727,1,20,79.46
2013,300m,THEFT,609727,1,44,79.46
2013,300m+,THEFT,609727,1,32,79.46
2013,25m,BATTERY,609728,0,15,85.875
2013,100m,BATTERY,609728,0,4,85.875
2013,200m,BATTERY,609728,0,15,85.875
2013,300m,BATTERY,609728,0,23,85.875
2013,300m+,BATTERY,609728,0,49,85.875
2013,25m,THEFT,609728,0,15,85.875
2013,50m,THEFT,609728,0,1,85.875
2013,100m,THEFT,609728,0,2,85.875
2013,200m,THEFT,609728,0,24,85.875
2013,300m,THEFT,609728,0,15,85.875
2013,300m+,THEFT,609728,0,27,85.875
2013,25m,BATTERY,609733,0,18,80.6
2013,100m,BATTERY,609733,0,1,80.6
2013,200m,BATTERY,609733,0,25,80.6
2013,300m,BATTERY,609733,0,19,80.6
2013,300m+,BATTERY,609733,0,46,80.6
2013,25m,THEFT,609733,0,7,80.6
2013,50m,THEFT,609733,0,2,80.6
2013,100m,THEFT,609733,0,2,80.6
2013,200m,THEFT,609733,0,26,80.6
2013,300m,THEFT,609733,0,25,80.6
2013,300m+,THEFT,609733,0,49,80.6
2013,25m,BATTERY,609735,1,14,75.35
2013,100m,BATTERY,609735,1,7,75.35
2013,200m,BATTERY,609735,1,5,75.35
2013,300m,BATTERY,609735,1,11,75.35
2013,300m+,BATTERY,609735,1,4,75.35
2013,25m,THEFT,609735,1,21,75.35
2013,100m,THEFT,609735,1,2,75.35
2013,200m,THEFT,609735,1,8,75.35
2013,300m,THEFT,609735,1,14,75.35
2013,300m+,THEFT,609735,1,35,75.35
2013,50m,BATTERY,609738,0,10,87.125
2013,200m,BATTERY,609738,0,1,87.125
2013,300m,BATTERY,609738,0,5,87.125
2013,300m+,BATTERY,609738,0,7,87.125
2013,50m,THEFT,609738,0,28,87.125
2013,100m,THEFT,609738,0,3,87.125
2013,200m,THEFT,609738,0,24,87.125
2013,300m,THEFT,609738,0,46,87.125
2013,300m+,THEFT,609738,0,48,87.125
2013,25m,BATTERY,609744,1,1,90.85
2013,300m+,BATTERY,609744,1,1,90.85
2013,300m,THEFT,609744,1,2,90.85
2013,300m+,THEFT,609744,1,2,90.85
2013,100m,BATTERY,609748,0,5,96.35
2013,200m,BATTERY,609748,0,5,96.35
2013,300m,BATTERY,609748,0,11,96.35
2013,300m+,BATTERY,609748,0,8,96.35
2013,50m,THEFT,609748,0,2,96.35
2013,100m,THEFT,609748,0,11,96.35
2013,200m,THEFT,609748,0,19,96.35
2013,300m,THEFT,609748,0,6,96.35
2013,300m+,THEFT,609748,0,7,96.35
2013,25m,BATTERY,609750,0,2,51.916666666666664
2013,200m,BATTERY,609750,0,14,51.916666666666664
2013,300m,BATTERY,609750,0,12,51.916666666666664
2013,300m+,BATTERY,609750,0,8,51.916666666666664
2013,25m,THEFT,609750,0,1,51.916666666666664
2013,100m,THEFT,609750,0,1,51.916666666666664
2013,200m,THEFT,609750,0,9,51.916666666666664
2013,300m,THEFT,609750,0,47,51.916666666666664
2013,300m+,THEFT,609750,0,21,51.916666666666664
2013,100m,BATTERY,609751,0,7,89.15
2013,200m,BATTERY,609751,0,29,89.15
2013,300m,BATTERY,609751,0,5,89.15
2013,300m+,BATTERY,609751,0,55,89.15
2013,100m,THEFT,609751,0,13,89.15
2013,200m,THEFT,609751,0,24,89.15
2013,300m,THEFT,609751,0,29,89.15
2013,300m+,THEFT,609751,0,54,89.15
2013,25m,BATTERY,609754,1,9,89.75
2013,50m,BATTERY,609754,1,1,89.75
2013,100m,BATTERY,609754,1,17,89.75
2013,200m,BATTERY,609754,1,23,89.75
2013,300m,BATTERY,609754,1,37,89.75
2013,300m+,BATTERY,609754,1,34,89.75
2013,300m+,HOMICIDE,609754,1,1,89.75
2013,25m,THEFT,609754,1,5,89.75
2013,100m,THEFT,609754,1,8,89.75
2013,200m,THEFT,609754,1,37,89.75
2013,300m,THEFT,609754,1,57,89.75
2013,300m+,THEFT,609754,1,43,89.75
2013,25m,BATTERY,609756,0,14,87.925
2013,50m,BATTERY,609756,0,1,87.925
2013,100m,BATTERY,609756,0,1,87.925
2013,200m,BATTERY,609756,0,3,87.925
2013,300m,BATTERY,609756,0,10,87.925
2013,300m+,BATTERY,609756,0,35,87.925
2013,25m,THEFT,609756,0,36,87.925
2013,50m,THEFT,609756,0,1,87.925
2013,200m,THEFT,609756,0,13,87.925
2013,300m,THEFT,609756,0,9,87.925
2013,300m+,THEFT,609756,0,124,87.925
2013,25m,BATTERY,609759,1,18,81.44999999999999
2013,50m,BATTERY,609759,1,1,81.44999999999999
2013,100m,BATTERY,609759,1,3,81.44999999999999
2013,200m,BATTERY,609759,1,16,81.44999999999999
2013,300m,BATTERY,609759,1,27,81.44999999999999
2013,300m+,BATTERY,609759,1,29,81.44999999999999
2013,300m,HOMICIDE,609759,1,2,81.44999999999999
2013,300m+,HOMICIDE,609759,1,1,81.44999999999999
2013,25m,THEFT,609759,1,12,81.44999999999999
2013,50m,THEFT,609759,1,3,81.44999999999999
2013,100m,THEFT,609759,1,5,81.44999999999999
2013,200m,THEFT,609759,1,25,81.44999999999999
2013,300m,THEFT,609759,1,47,81.44999999999999
2013,300m+,THEFT,609759,1,50,81.44999999999999
2013,200m,BATTERY,609761,1,53,78.60000000000001
2013,300m,BATTERY,609761,1,9,78.60000000000001
2013,300m+,BATTERY,609761,1,16,78.60000000000001
2013,200m,THEFT,609761,1,30,78.60000000000001
2013,300m,THEFT,609761,1,6,78.60000000000001
2013,300m+,THEFT,609761,1,11,78.60000000000001
2013,25m,BATTERY,609768,1,13,79.975
2013,100m,BATTERY,609768,1,1,79.975
2013,200m,BATTERY,609768,1,7,79.975
2013,300m,BATTERY,609768,1,33,79.975
2013,300m+,BATTERY,609768,1,44,79.975
2013,300m+,HOMICIDE,609768,1,1,79.975
2013,25m,THEFT,609768,1,8,79.975
2013,50m,THEFT,609768,1,1,79.975
2013,100m,THEFT,609768,1,5,79.975
2013,200m,THEFT,609768,1,9,79.975
2013,300m,THEFT,609768,1,19,79.975
2013,300m+,THEFT,609768,1,40,79.975
2013,200m,BATTERY,609769,1,2,88.975
2013,300m,BATTERY,609769,1,4,88.975
2013,300m+,BATTERY,609769,1,14,88.975
2013,100m,THEFT,609769,1,4,88.975
2013,200m,THEFT,609769,1,10,88.975
2013,300m,THEFT,609769,1,10,88.975
2013,300m+,THEFT,609769,1,38,88.975
2013,100m,BATTERY,609773,0,4,92.6
2013,200m,BATTERY,609773,0,4,92.6
2013,300m,BATTERY,609773,0,6,92.6
2013,300m+,BATTERY,609773,0,17,92.6
2013,50m,THEFT,609773,0,5,92.6
2013,100m,THEFT,609773,0,2,92.6
2013,200m,THEFT,609773,0,15,92.6
2013,300m,THEFT,609773,0,70,92.6
2013,300m+,THEFT,609773,0,51,92.6
2013,200m,BATTERY,609774,0,5,95.1
2013,300m,BATTERY,609774,0,20,95.1
