school_id,school_nm,grades,sch_type,x,y,year
609711,HARPER HS,"9, 10, 11, 12",District,-87.669089296,41.7751240841,2014
609712,HIRSCH HS,"9, 10, 11, 12",District,-87.6017272659,41.7537479561,2014
609713,HYDE PARK HS,"9, 10, 11, 12",District,-87.5866150102,41.7822569276,2014
609715,KELLY HS,"9, 10, 11, 12",District,-87.6946386599,41.8187290641,2014
609716,KELVYN PARK HS,"7, 8, 9, 10, 11, 12",District,-87.735998822,41.9279184034,2014
609718,KENNEDY HS,"9, 10, 11, 12",District,-87.7808397556,41.7899612525,2014
609719,LAKE VIEW HS,"9, 10, 11, 12",District,-87.6689526896,41.9547640678,2014
609720,LANE HS,"7, 8, 9, 10, 11, 12",District,-87.6910126273,41.9466445746,2014
609722,MANLEY HS,"9, 10, 11, 12",District,-87.6998955901,41.8709389569,2014
609723,MARSHALL HS,"9, 10, 11, 12",District,-87.70805007,41.8784440859,2014
609724,MATHER HS,"9, 10, 11, 12",District,-87.7024963959,41.9875886824,2014
609725,MORGAN PARK HS,"7, 8, 9, 10, 11, 12",District,-87.665657545,41.6920350093,2014
609726,BROOKS HS,"9, 10, 11, 12",District,-87.616352607,41.6927625288,2014
609727,PHILLIPS HS,"9, 10, 11, 12",District,-87.6197963459,41.8238799686,2014
609728,ROOSEVELT HS,"9, 10, 11, 12",District,-87.7148186159,41.9648278847,2014
609729,SCHURZ HS,"9, 10, 11, 12",District,-87.7356121102,41.9463645434,2014
609730,SENN HS,"9, 10, 11, 12",District,-87.6671361897,41.989028539,2014
609732,STEINMETZ COLLEGE PREP HS,"9, 10, 11, 12",District,-87.783515233,41.935633588,2014
609733,SULLIVAN HS,"9, 10, 11, 12",District,-87.6691921456,42.002687559,2014
609734,TAFT HS,"7, 8, 9, 10, 11, 12",District,-87.7915472489,41.9829609866,2014
609735,TILDEN HS,"9, 10, 11, 12",District,-87.6429664837,41.8075100717,2014
609736,DYETT HS,12,District,-87.6119307284,41.8020772346,2014
609737,VON STEUBEN HS,"9, 10, 11, 12",District,-87.7133862533,41.9731850486,2014
609738,LINCOLN PARK HS,"9, 10, 11, 12",District,-87.6460093598,41.9182683117,2014
609739,WASHINGTON HS,"9, 10, 11, 12",District,-87.5375703001,41.6881369364,2014
609740,WELLS HS,"9, 10, 11, 12",District,-87.6674828687,41.8989947082,2014
609741,HUBBARD HS,"9, 10, 11, 12",District,-87.7180137434,41.7805263875,2014
609744,NORTHSIDE LEARNING HS,"9, 10, 11, 12",District,-87.7223862157,41.9829725222,2014
609745,SOUTHSIDE HS,12,District,-87.6759467675,41.7598524288,2014
609746,KENWOOD HS,"7, 8, 9, 10, 11, 12",District,-87.5904208897,41.8037721196,2014
609748,YORK HS,"9, 10, 11, 12",District,-87.6952610155,41.8425333488,2014
609749,NORTHSIDE PREP HS,"9, 10, 11, 12",District,-87.7087078003,41.981315283,2014
609750,SIMPSON HS,"7, 8, 9, 10, 11, 12",District,-87.6687222293,41.8643654832,2014
609751,KING HS,"9, 10, 11, 12",District,-87.6038738615,41.8136754529,2014
609753,CHGO AG HS,"9, 10, 11, 12",District,-87.7177696726,41.6912207422,2014
609754,CHGO MILITARY ACAD HS,"9, 10, 11, 12",District,-87.6192155428,41.8305549779,2014
609755,YOUNG HS,"7, 8, 9, 10, 11, 12",District,-87.6642333428,41.8786025335,2014
609756,CURIE HS,"9, 10, 11, 12",District,-87.7220416549,41.8030602073,2014
609759,CLEMENTE HS,"9, 10, 11, 12",District,-87.6869061464,41.9026257922,2014
609760,CARVER MILITARY,"9, 10, 11, 12",District,-87.5906203849,41.6562899518,2014
609761,CORLISS HS,"9, 10, 11, 12",District,-87.6012158766,41.7066596171,2014
609762,JULIAN HS,"9, 10, 11, 12",District,-87.6537492111,41.7058589367,2014
609764,JUAREZ HS,"9, 10, 11, 12",District,-87.6637324466,41.8526666002,2014
609766,VAUGHN HS,"9, 10",District,-87.7646631731,41.9603637969,2014
609768,HOPE PREP HS,"9, 10, 11, 12",District,-87.6412441097,41.7935534675,2014
609769,"GRAHAM,R HS","9, 10, 11, 12",District,-87.6253148158,41.849675418,2014
609772,ADDAMS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5329760419,41.6987388003,2014
609773,AGASSIZ,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6562286679,41.9341262982,2014
609777,ARMOUR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6506531559,41.8338539099,2014
609779,"ARMSTRONG, G","PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6844418272,42.0101499844,2014
609780,MARINE ACAD AT AMES,"7, 8, 9, 10, 11, 12",District,-87.7217423174,41.9160446336,2014
609781,ATTUCKS,"2, 3, 4, 5, 6, 7, 8",District,-87.6257833861,41.8021126068,2014
609782,AUDUBON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6810410533,41.945062225,2014
609783,JEFFERSON ALT HS,"6, 7, 8, 9, 10, 11, 12",District,-87.6804175551,41.8678322858,2014
609786,AVALON PARK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5916538107,41.7482469944,2014
609788,BARNARD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6580742242,41.7051310117,2014
609789,BARRY,"PK, K, 1, 2, 3, 4, 5, 6",District,-87.7393883513,41.9325105835,2014
609790,BARTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6709271289,41.7541938505,2014
609791,BASS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6535324197,41.7742464509,2014
609792,BATEMAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7021509622,41.9582198394,2014
609793,NICHOLSON TECH ACAD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6474528422,41.7849423802,2014
609794,"EDISON, T","K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.709303666,41.971506097,2014
609795,"CLARK, G","PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7704175268,41.8678125685,2014
609796,BEAUBIEN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7575650395,41.9723939452,2014
609797,BEIDLER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7058548125,41.8853210405,2014
609798,BELDING,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7340197291,41.9589384942,2014
609799,BELL,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6860182445,41.949529799,2014
609800,BENNETT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6173904557,41.7104349496,2014
609803,BLAINE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6649678443,41.9507805187,2014
609804,BOONE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.697462822,42.0034116077,2014
609805,JOPLIN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6693656498,41.7493391618,2014
609806,BRADWELL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5571419705,41.7543651322,2014
609807,HAMPTON,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7087312849,41.7534571934,2014
609808,HALEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6336321364,41.6866599705,2014
609809,BRENTANO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6962941984,41.9309660966,2014
609810,BRIDGE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.79866892,41.9491143867,2014
609811,BRIGHT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5620842294,41.6997262217,2014
609812,"BROWN, W","PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6706823911,41.8829967847,2014
609813,BROWNELL,"PK, K, 1, 2, 3, 4, 5, 6",District,-87.6217459686,41.7716203601,2014
609815,BOUCHET,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5760748577,41.7608474811,2014
609817,BUDLONG,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6965560322,41.9757543307,2014
609818,BURBANK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7826995704,41.917598138,2014
609819,BURKE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6161405241,41.7967595641,2014
609820,BURLEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6698531236,41.9379374742,2014
609821,BURNHAM,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5671305914,41.7144020628,2014
609826,CASTELLANOS,"4, 5, 6, 7, 8",District,-87.7149270137,41.8454498794,2014
609827,BURNSIDE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6074353215,41.7284806386,2014
609828,BURR,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.668660604,41.9123579084,2014
609829,BURROUGHS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6924566287,41.8288679076,2014
609830,BRUNSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7656056579,41.8976625721,2014
609832,BYRNE,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7915444827,41.7950309652,2014
609833,CALDWELL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5807290277,41.7392263556,2014
609834,LITTLE VILLAGE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7173189528,41.8436981186,2014
609835,CAMERON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7179266353,41.9037921184,2014
609836,CANTY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.8292957006,41.9480070282,2014
609837,CARNEGIE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5907950088,41.7833683238,2014
609839,CARROLL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6960120755,41.742516627,2014
609842,CARSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6877995433,41.7932721444,2014
609844,CARTER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6224527522,41.7898279056,2014
609845,"CARVER, G","PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5995156323,41.6537021161,2014
609848,ALDRIDGE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6064738472,41.6574049704,2014
609849,CASSELL,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7032154885,41.6873470555,2014
609850,GREELEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6509798691,41.9528095123,2014
609851,CHALMERS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.695259369,41.8664352526,2014
609852,CHAPPELL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6832635916,41.9758943009,2014
609853,CHASE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6945622511,41.9179926533,2014
609854,CHOPIN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6889367623,41.8967126893,2014
609855,CHRISTOPHER,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6856070028,41.8016586247,2014
609856,CLAY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5446135978,41.6545581489,2014
609857,CLEVELAND,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7064425256,41.9520421219,2014
609859,CLINTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6983599546,41.9925413605,2014
609861,CLISSOLD,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6808967872,41.6930260068,2014
609862,COLES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5659697713,41.7414128074,2014
609863,COLUMBUS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6819380494,41.8995657758,2014
609864,COOK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6597745903,41.7452370218,2014
609865,JORDAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6777625167,42.0170875916,2014
609866,COONLEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6837653004,41.9555531951,2014
609867,COOPER,"PK, K, 1, 2, 3, 4, 5",District,-87.6672270843,41.8560311925,2014
609869,LANGFORD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6571692056,41.7846808615,2014
609870,CORKERY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7311928652,41.8456024226,2014
609871,VICK,PK,District,-87.6856765975,41.6881908382,2014
609872,PEREZ,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6579801282,41.8560287232,2014
609873,CROWN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7124701511,41.8526634881,2014
609874,DIRKSEN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.8410414421,41.9737147779,2014
609875,DARWIN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.705412913200007,41.9233227179,2014
609876,"DAVIS, N","PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7002021606,41.821851615,2014
609879,DAWES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7173534238,41.7450777522,2014
609880,DECATUR,"K, 1, 2, 3, 4, 5, 6",District,-87.7046185928,42.0092885575,2014
609883,DENEEN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6233445891,41.7624902646,2014
609884,DEVER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.8131315249,41.9425516699,2014
609885,DEWEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6426515781,41.7956456838,2014
609887,DIXON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6099788751,41.7436692422,2014
609888,DODGE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7037937354,41.8891841757,2014
609891,DOOLITTLE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6122745425,41.8311206292,2014
609893,DORE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7876044214,41.7809544643,2014
609894,DRAKE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6285534468,41.8440433133,2014
609895,TURNER-DREW,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6301644792,41.7256092162,2014
609896,DRUMMOND,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6744945992,41.9159138022,2014
609897,EARLE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6755466606,41.7812251731,2014
609898,EBERHART,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.707952634,41.7744204524,2014
609899,EBINGER,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.8111697846,42.0044079217,2014
609900,CURTIS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6216526077,41.6854184004,2014
609901,EDGEBROOK,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7618404749,41.9994368337,2014
609902,METCALFE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6343055215,41.6694440228,2014
609903,EDWARDS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7258561778,41.8055415402,2014
609904,ELLINGTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7665893774,41.8855295806,2014
609907,ERICSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7158044313,41.8757441232,2014
609908,ESMOND,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6691586697,41.6894196067,2014
609909,EVERETT,"PK, K, 1, 2, 3, 4, 5",District,-87.681310304,41.8315551612,2014
609910,FALCONER,"PK, K, 1, 2, 3, 4, 5, 6",District,-87.7493306251,41.9357845742,2014
609912,FARNSWORTH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7660716577,41.9797900559,2014
609917,FERNWOOD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.640413646,41.7111836227,2014
609918,FIELD,"4, 5, 6, 7, 8",District,-87.6699854012,42.0096638553,2014
609919,FISKE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6086328968,41.7851828168,2014
609920,KANOON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7051120774,41.850771484,2014
609921,TELPOCHCALLI,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6960058794,41.8479474326,2014
609922,BELMONT-CRAGIN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7568429035,41.920150047,2014
609924,FORT DEARBORN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6554811604,41.7296726751,2014
609925,KELLMAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7021629045,41.8701677176,2014
609926,FRANKLIN,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6355128103,41.9065999905,2014
609927,FOSTER PARK,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6680993119,41.7384254778,2014
609928,FULLER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6117840427,41.8180034037,2014
609929,FULTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6684358814,41.7975802712,2014
609930,FUNSTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7168916649,41.9176165144,2014
609933,GALE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6719389761,42.0210905582,2014
609935,GALLISTEL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5351753062,41.7068009998,2014
609937,GARVY,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7962351135,41.9763516642,2014
609938,GARY,"PK, 3, 4, 5, 6, 7, 8",District,-87.7186966352,41.8370651521,2014
609939,GILLESPIE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6237194379,41.7253322795,2014
609941,RANDOLPH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6759655137,41.760614128,2014
609942,GOETHE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6928996958,41.9228310077,2014
609943,OWENS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6225456611,41.6706175402,2014
609944,GRISSOM,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5533067097,41.662480999,2014
609945,GOUDY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6579124929,41.9758165306,2014
609947,GRAHAM,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6433442353,41.8133037295,2014
609949,"GRAY, W","PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7571155988,41.9487635797,2014
609950,ORTIZ DE DOMINGUEZ,"PK, K, 1, 2",District,-87.7171903206,41.8387905205,2014
609951,ARIEL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5975029314,41.8111734622,2014
609952,GREENE,"PK, K, 1, 2, 3, 4, 5",District,-87.6714923698,41.8296692818,2014
609954,GREGORY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7186661287,41.8707421629,2014
609955,GRESHAM,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6450252379,41.7389201582,2014
609956,GRIMES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7588032937,41.7754642618,2014
609958,GUNSAULUS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6993641852,41.8130073703,2014
609959,HAINES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6338063315,41.8499583158,2014
609960,HALE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7765787091,41.7801917323,2014
609961,HEROES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5518617191,41.7437530837,2014
609963,HAMILTON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6708653735,41.9452196546,2014
609964,HAMLINE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6611746594,41.8072415579,2014
609966,HAMMOND,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6962433006,41.8527191348,2014
609967,FINKL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6856678431,41.8492149059,2014
609968,MCAULIFFE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7239311319,41.9148163419,2014
609969,HARTE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5868545968,41.7934472441,2014
609971,HARVARD,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6327368738,41.7573405423,2014
609972,HAUGAN,"PK, K, 1, 2, 3, 4, 5, 6",District,-87.7231280352,41.9640287096,2014
609973,ZAPATA,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7343133242,41.8413938044,2014
609974,HAWTHORNE,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6577088769,41.9422754889,2014
609975,HAY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7558132531,41.8991713561,2014
609976,HAYT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6685037745,41.9945408867,2014
609977,WOODLAWN,"PK, K, 1, 2, 3, 4, 5, 6",District,-87.594391996,41.773365532,2014
609978,SMITH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6046604085,41.7075576174,2014
609979,HEALY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6403407501,41.8395948563,2014
609981,HEARST,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7457260572,41.8081750003,2014
609983,HEDGES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6733272594,41.807112132,2014
609985,HEFFERAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.735801894,41.8786646473,2014
609986,HENDERSON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6718873069,41.7905912872,2014
609987,HENDRICKS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.633664477,41.8157877519,2014
609988,HENRY,"PK, K, 1, 2, 3, 4, 5, 6",District,-87.7156323718,41.9589887977,2014
609990,SOUTH LOOP,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.628615004,41.8668745064,2014
609991,HERZL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.718993854,41.8620812968,2014
609993,LARA,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6721815932,41.8097702973,2014
609994,HIBBARD,"PK, K, 1, 2, 3, 4, 5, 6",District,-87.7103616136,41.9703352353,2014
609995,HITCH,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7791230522,41.9836716963,2014
609996,HOLDEN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6537916682,41.8380273882,2014
609997,HOLMES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6497953559,41.7937876495,2014
610000,HOWE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7593983848,41.8936122116,2014
610002,HOYNE,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5682281011,41.7333377526,2014
610003,CUFFE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6536334476,41.7424516276,2014
610004,CULLEN,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6112444583,41.7003351419,2014
610005,"HUGHES, C","PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.731777387,41.8605177384,2014
610006,HURLEY,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7195408323,41.7667852817,2014
610009,GALILEO,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6533655527,41.8712548243,2014
610010,JAHN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6758097189,41.939247497,2014
610011,JAMIESON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7005294202,41.9846407763,2014
610012,JENNER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6410555598,41.9020548417,2014
610013,PILSEN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6622094335,41.8588488763,2014
610015,JUNGMAN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6523015944,41.8580647771,2014
610016,KELLOGG,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6772325066,41.7252634398,2014
610017,SAUCEDO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.697315538,41.8479407166,2014
610019,KERSHAW,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6408920253,41.7764528106,2014
610021,CASALS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7142336469,41.904502765,2014
610022,KILMER,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6682224667,42.0036404629,2014
610024,CARDENAS,"PK, K, 1, 2, 3",District,-87.7160174071,41.8484877708,2014
610026,KINZIE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7794826001,41.7899646348,2014
610027,KIPLING,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6395207214,41.723626906,2014
610029,LOZANO,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6650932725,41.908886128,2014
610030,KOZMINSKI,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6024814476,41.798001878,2014
610032,GREEN,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6525001397,41.7192919481,2014
610033,LASALLE,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6375648638,41.913899533,2014
610034,LAWNDALE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7129567869,41.8629600248,2014
610036,LEWIS,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7545499505,41.9068260506,2014
610037,LIBBY,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6599328174,41.7976848326,2014
610038,LINCOLN,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6444973036,41.9245248165,2014
610039,VON LINNE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7026346744,41.94000928,2014
610040,LLOYD,"PK, K, 1, 2, 3, 4, 5",District,-87.7485150133,41.9188140963,2014
610041,"LOCKE, J","PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7956040707,41.9317623545,2014
610043,LOVETT,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7839188472,41.9127180272,2014
610044,LOWELL,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7102170022,41.9065195916,2014
610046,LYON,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7771741985,41.934192163,2014
610047,MADISON,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5907123955,41.7595480605,2014
610048,MANIERRE,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6398265131,41.9082468827,2014
610051,NORTHWEST,"6, 7, 8",District,-87.7581542565,41.9201547704,2014
